,order_list,energy_list,theta_list,file_list,intensity_list,x_list,y_list
0,-4,280.0,-95.0,Captured Image 1215115332.fits,34.57937681848823,535.0,47.0
1,-4,280.0,-90.0,Captured Image 1215114933.fits,30.513296655840566,534.0,50.0
2,-4,280.0,-80.0,Captured Image 1215120006.fits,28.282794379978867,533.0,31.0
3,-4,280.0,-75.0,Captured Image 1215120108.fits,26.68876083587071,531.0,13.0
4,-4,285.2,-95.0,Captured Image 1215115245.fits,185.60749326592907,535.0,61.0
5,-4,285.2,-90.0,Captured Image 1215115042.fits,170.65354223384486,534.0,58.0
6,-4,285.2,-90.0,Captured Image 1215120541.fits,143.22902861216807,534.0,58.0
7,-4,285.2,-85.0,Captured Image 1215115711.fits,164.69528182145808,534.0,52.0
8,-4,285.2,-80.0,Captured Image 1215115920.fits,161.81412748952027,533.0,41.0
9,-4,285.2,-75.0,Captured Image 1215120152.fits,105.63826478987819,531.0,24.0
10,-4,285.2,-70.0,Captured Image 1215120342.fits,30.639855463253294,530.0,0.0
11,-4,287.8,-95.0,Captured Image 1215115501.fits,77.04791201859209,536.0,62.0
12,-4,288.6,-95.0,Captured Image 1215115204.fits,89.50047122833752,535.0,63.0
13,-4,288.6,-90.0,Captured Image 1215115122.fits,88.48829403284648,534.0,64.0
14,-4,288.6,-90.0,Captured Image 1215120650.fits,93.71164106552054,534.0,61.0
15,-4,288.6,-85.0,Captured Image 1215115754.fits,84.46606782425224,533.0,57.0
16,-4,288.6,-80.0,Captured Image 1215115840.fits,84.55948454415191,532.0,47.0
17,-4,288.6,-75.0,Captured Image 1215120226.fits,79.25899242693734,532.0,29.0
18,-4,288.6,-70.0,Captured Image 1215120304.fits,46.321840455726836,531.0,7.0
19,-3,280.0,-95.0,Captured Image 1215115332.fits,83.32576328686987,536.0,168.0
20,-3,280.0,-90.0,Captured Image 1215114933.fits,76.92720236072816,536.0,172.0
21,-3,280.0,-90.0,Captured Image 1215120458.fits,70.15828956822503,536.0,173.0
22,-3,280.0,-85.0,Captured Image 1215115613.fits,75.34966278179176,535.0,168.0
23,-3,280.0,-80.0,Captured Image 1215120006.fits,71.45012533060172,534.0,161.0
24,-3,280.0,-75.0,Captured Image 1215120108.fits,67.31063798341043,533.0,149.0
25,-3,280.0,-70.0,Captured Image 1215120420.fits,62.71677272097213,532.0,133.0
26,-3,285.2,-95.0,Captured Image 1215115245.fits,124.13658241329176,537.0,180.0
27,-3,285.2,-90.0,Captured Image 1215115042.fits,123.78920017968224,535.0,179.0
28,-3,285.2,-90.0,Captured Image 1215120541.fits,163.69891073885373,535.0,179.0
29,-3,285.2,-85.0,Captured Image 1215115711.fits,175.81705753491462,535.0,175.0
30,-3,285.2,-80.0,Captured Image 1215115920.fits,230.5146476149734,534.0,168.0
31,-3,285.2,-75.0,Captured Image 1215120152.fits,189.52741915597903,533.0,157.0
32,-3,285.2,-70.0,Captured Image 1215120342.fits,108.99950153162659,533.0,141.0
33,-3,287.8,-95.0,Captured Image 1215115501.fits,37.27366371989622,537.0,182.0
34,-3,288.6,-95.0,Captured Image 1215115204.fits,99.75476358948438,536.0,181.0
35,-3,288.6,-90.0,Captured Image 1215115122.fits,110.4202325587546,535.0,183.0
36,-3,288.6,-90.0,Captured Image 1215120650.fits,129.40624158384654,535.0,183.0
37,-3,288.6,-85.0,Captured Image 1215115754.fits,135.1281908519375,534.0,179.0
38,-3,288.6,-80.0,Captured Image 1215115840.fits,166.1259140975729,534.0,172.0
39,-3,288.6,-75.0,Captured Image 1215120226.fits,147.501839515629,533.0,162.0
40,-3,288.6,-70.0,Captured Image 1215120304.fits,124.5677441654868,532.0,145.0
41,-2,280.0,-95.0,Captured Image 1215115332.fits,270.38885437429497,536.0,290.0
42,-2,280.0,-90.0,Captured Image 1215114933.fits,253.9775386019929,535.0,287.0
43,-2,280.0,-90.0,Captured Image 1215120458.fits,248.08097534420975,536.0,292.0
