,order_list,energy_list,theta_list,file_list,intensity_list,x_list,y_list
185,2,280.0,-70.0,Captured Image 1215182738.fits,22811.031216840354,541.0,759.0
186,2,280.0,-65.0,Captured Image 1215182323.fits,19752.69239024059,541.0,766.0
187,2,285.2,-115.0,Captured Image 1215182106.fits,10476.047319406895,537.0,778.0
188,2,285.2,-110.0,Captured Image 1215181850.fits,13210.239966730182,538.0,767.0
189,2,285.2,-105.0,Captured Image 1215181705.fits,13824.27526782882,538.0,758.0
190,2,285.2,-100.0,Captured Image 1215181308.fits,14648.877812174993,539.0,753.0
191,2,285.2,-95.0,Captured Image 1215181035.fits,15602.654451691444,539.0,748.0
192,2,285.2,-90.0,Captured Image 1215180738.fits,16633.624511413007,539.0,746.0
193,2,285.2,-90.0,Captured Image 1215183545.fits,15550.738024308197,539.0,746.0
194,2,285.2,-85.0,Captured Image 1215183400.fits,16261.960119612737,540.0,746.0
195,2,285.2,-80.0,Captured Image 1215183148.fits,15814.379905842154,540.0,747.0
196,2,285.2,-75.0,Captured Image 1215182920.fits,14538.389810230401,540.0,750.0
197,2,285.2,-70.0,Captured Image 1215182618.fits,13612.202083322969,541.0,755.0
198,2,285.2,-65.0,Captured Image 1215182409.fits,12343.101514277614,541.0,762.0
199,2,288.6,-115.0,Captured Image 1215182001.fits,45331.07155702275,537.0,775.0
200,2,288.6,-110.0,Captured Image 1215181927.fits,55856.07160909671,538.0,763.0
201,2,288.6,-105.0,Captured Image 1215181625.fits,62295.10463910893,538.0,755.0
202,2,288.6,-100.0,Captured Image 1215181428.fits,71157.49778603986,539.0,749.0
203,2,288.6,-95.0,Captured Image 1215180851.fits,76282.85007953807,539.0,745.0
204,2,288.6,-90.0,Captured Image 1215180815.fits,78862.52481618378,539.0,743.0
205,2,288.6,-90.0,Captured Image 1215183513.fits,75932.56023374178,539.0,743.0
206,2,288.6,-85.0,Captured Image 1215183442.fits,72479.52714026415,540.0,743.0
207,2,288.6,-80.0,Captured Image 1215183110.fits,70924.01226661135,540.0,744.0
208,2,288.6,-75.0,Captured Image 1215183035.fits,71101.5389193709,540.0,747.0
209,2,288.6,-70.0,Captured Image 1215182532.fits,62583.706571517,541.0,752.0
210,2,288.6,-65.0,Captured Image 1215182443.fits,56834.67611642707,541.0,760.0
211,3,280.0,-115.0,Captured Image 1215182146.fits,2904.05751408471,538.0,921.0
212,3,280.0,-110.0,Captured Image 1215181814.fits,1945.3931999308397,539.0,904.0
213,3,280.0,-105.0,Captured Image 1215181740.fits,1997.9767977550462,539.0,888.0
214,3,280.0,-100.0,Captured Image 1215181229.fits,1615.881792512837,540.0,875.0
215,3,280.0,-95.0,Captured Image 1215181145.fits,1547.8541433838918,541.0,872.0
216,3,280.0,-90.0,Captured Image 1215180638.fits,1742.6107984184805,541.0,865.0
217,3,280.0,-90.0,Captured Image 1215183618.fits,1374.6551922449478,541.0,862.0
218,3,280.0,-85.0,Captured Image 1215183318.fits,1597.5076492410917,542.0,865.0
219,3,280.0,-80.0,Captured Image 1215183222.fits,1225.6401766068986,543.0,866.0
220,3,280.0,-75.0,Captured Image 1215182818.fits,1362.4917406492345,542.0,865.0
221,3,280.0,-70.0,Captured Image 1215182738.fits,1094.2063208661475,543.0,873.0
222,3,280.0,-65.0,Captured Image 1215182323.fits,1361.0671826648477,543.0,881.0
223,3,285.2,-115.0,Captured Image 1215182106.fits,1923.3270825936684,538.0,916.0
224,3,285.2,-110.0,Captured Image 1215181850.fits,2339.6558423176184,539.0,896.0
225,3,285.2,-105.0,Captured Image 1215181705.fits,3013.9194760839737,540.0,881.0
226,3,285.2,-100.0,Captured Image 1215181308.fits,3459.0800731570484,540.0,871.0
227,3,285.2,-95.0,Captured Image 1215181035.fits,4227.714142212868,541.0,865.0
228,3,285.2,-90.0,Captured Image 1215180738.fits,5183.972110324554,541.0,861.0
229,3,285.2,-90.0,Captured Image 1215183545.fits,5293.2152037120595,541.0,860.0
230,3,285.2,-85.0,Captured Image 1215183400.fits,5746.281130074487,542.0,859.0
231,3,285.2,-80.0,Captured Image 1215183148.fits,5544.87182399003,542.0,860.0
232,3,285.2,-75.0,Captured Image 1215182920.fits,5324.806856230605,543.0,864.0
233,3,285.2,-70.0,Captured Image 1215182618.fits,4589.145246790859,543.0,870.0
234,3,285.2,-65.0,Captured Image 1215182409.fits,4221.1799351179325,543.0,880.0
235,3,288.6,-115.0,Captured Image 1215182001.fits,5566.901869748417,538.0,911.0
236,3,288.6,-110.0,Captured Image 1215181927.fits,7396.2616186361,539.0,891.0
237,3,288.6,-105.0,Captured Image 1215181625.fits,6584.2241504979975,539.0,877.0
238,3,288.6,-100.0,Captured Image 1215181428.fits,7484.671136674096,540.0,868.0
239,3,288.6,-95.0,Captured Image 1215180851.fits,7859.372260457797,541.0,860.0
240,3,288.6,-90.0,Captured Image 1215180815.fits,8401.800925478743,541.0,856.0
241,3,288.6,-90.0,Captured Image 1215183513.fits,8449.221127352437,541.0,856.0
242,3,288.6,-85.0,Captured Image 1215183442.fits,8073.535695458537,541.0,855.0
243,3,288.6,-80.0,Captured Image 1215183110.fits,8534.549684995141,542.0,856.0
244,3,288.6,-75.0,Captured Image 1215183035.fits,7894.082548008873,542.0,857.0
245,3,288.6,-70.0,Captured Image 1215182532.fits,7126.825165120261,543.0,867.0
246,3,288.6,-65.0,Captured Image 1215182443.fits,6355.765431533728,543.0,876.0
247,4,280.0,-105.0,Captured Image 1215181740.fits,1586.672600044071,540.0,1020.0
248,4,280.0,-100.0,Captured Image 1215181229.fits,3554.1699418298767,541.0,1000.0
249,4,280.0,-95.0,Captured Image 1215181145.fits,6195.94220738333,542.0,993.0
250,4,280.0,-90.0,Captured Image 1215180638.fits,8166.229678890677,543.0,986.0
251,4,280.0,-90.0,Captured Image 1215183618.fits,7417.806896198382,543.0,986.0
252,4,280.0,-85.0,Captured Image 1215183318.fits,8335.783261583572,544.0,983.0
253,4,280.0,-80.0,Captured Image 1215183222.fits,8060.609372193714,544.0,980.0
254,4,280.0,-75.0,Captured Image 1215182818.fits,7124.664711059539,545.0,983.0
255,4,280.0,-70.0,Captured Image 1215182738.fits,5298.69524569306,546.0,996.0
256,4,280.0,-65.0,Captured Image 1215182323.fits,2883.3329458082485,546.0,1006.0
257,4,285.2,-105.0,Captured Image 1215181705.fits,1497.378951904644,540.0,1012.0
258,4,285.2,-100.0,Captured Image 1215181308.fits,3090.765402447857,541.0,995.0
259,4,285.2,-95.0,Captured Image 1215181035.fits,5047.097573144836,542.0,984.0
260,4,285.2,-90.0,Captured Image 1215180738.fits,5731.4420343582615,543.0,977.0
261,4,285.2,-90.0,Captured Image 1215183545.fits,6365.916091358947,543.0,978.0
262,4,285.2,-85.0,Captured Image 1215183400.fits,6625.129745355726,544.0,974.0
263,4,285.2,-80.0,Captured Image 1215183148.fits,6548.976280280997,544.0,974.0
264,4,285.2,-75.0,Captured Image 1215182920.fits,5885.18261292725,545.0,979.0
265,4,285.2,-70.0,Captured Image 1215182618.fits,3853.8694597012113,545.0,987.0
266,4,285.2,-65.0,Captured Image 1215182409.fits,2273.540980435666,546.0,999.0
267,4,288.6,-110.0,Captured Image 1215181927.fits,600.1221971854268,539.0,1023.0
268,4,288.6,-105.0,Captured Image 1215181625.fits,6175.5786107269605,541.0,1005.0
269,4,288.6,-100.0,Captured Image 1215181428.fits,14396.320752096448,542.0,989.0
270,4,288.6,-95.0,Captured Image 1215180851.fits,21531.393803185198,542.0,978.0
271,4,288.6,-90.0,Captured Image 1215180815.fits,27976.164763060046,543.0,972.0
272,4,288.6,-90.0,Captured Image 1215183513.fits,24416.856329291288,543.0,972.0
273,4,288.6,-85.0,Captured Image 1215183442.fits,28886.91217049021,543.0,969.0
274,4,288.6,-80.0,Captured Image 1215183110.fits,25900.140621894265,544.0,970.0
275,4,288.6,-75.0,Captured Image 1215183035.fits,22117.77170134885,544.0,974.0
276,4,288.6,-70.0,Captured Image 1215182532.fits,14758.720543071631,545.0,981.0
277,4,288.6,-65.0,Captured Image 1215182443.fits,8718.699543561816,545.0,993.0
